design,chosen,rejected,chosen_score,rejected_score
RISCY-b,2415-RISCY-b-1-c5-u0.75-m3-p8-f1.npy,2612-RISCY-b-1-c20-u0.7-m3-p3-f1.npy,34,12
RISCY-b,2814-RISCY-b-2-c2-u0.7-m3-p4-f1.npy,2809-RISCY-b-2-c2-u0.7-m2-p7-f1.npy,29,19
RISCY-b,2407-RISCY-b-1-c5-u0.75-m2-p8-f1.npy,3624-RISCY-b-3-c5-u0.85-m2-p6-f0.npy,130,19
RISCY-b,3696-RISCY-b-3-c5-u0.75-m2-p6-f1.npy,3310-RISCY-b-2-c20-u0.8-m2-p6-f1.npy,13,2
RISCY-b,2860-RISCY-b-2-c2-u0.8-m3-p2-f1.npy,2709-RISCY-b-2-c2-u0.7-m2-p1-f0.npy,213,33
RISCY-b,2235-RISCY-b-1-c2-u0.9-m1-p8-f1.npy,2363-RISCY-b-1-c5-u0.9-m3-p4-f0.npy,2502,2358
RISCY-b,2481-RISCY-b-1-c5-u0.9-m3-p3-f1.npy,3569-RISCY-b-3-c5-u0.75-m1-p6-f0.npy,3574,0
RISCY-b,2402-RISCY-b-1-c5-u0.75-m2-p3-f1.npy,3155-RISCY-b-2-c20-u0.7-m1-p4-f0.npy,187,0
RISCY-b,2589-RISCY-b-1-c20-u0.9-m3-p4-f0.npy,3478-RISCY-b-3-c2-u0.8-m2-p3-f1.npy,2661,12
RISCY-b,2869-RISCY-b-2-c2-u0.85-m1-p3-f1.npy,2522-RISCY-b-1-c20-u0.75-m2-p5-f0.npy,349,2
RISCY-b,3529-RISCY-b-3-c2-u0.9-m2-p6-f1.npy,3664-RISCY-b-3-c5-u0.7-m1-p6-f1.npy,4,0
RISCY-b,2466-RISCY-b-1-c5-u0.9-m1-p3-f1.npy,3652-RISCY-b-3-c5-u0.9-m3-p2-f0.npy,9700,224
RISCY-b,3306-RISCY-b-2-c20-u0.8-m2-p2-f1.npy,3377-RISCY-b-3-c2-u0.75-m1-p1-f0.npy,8,2
RISCY-b,2075-RISCY-b-1-c2-u0.8-m2-p8-f0.npy,3782-RISCY-b-3-c20-u0.7-m1-p4-f0.npy,162,4
RISCY-b,2998-RISCY-b-2-c5-u0.85-m2-p5-f0.npy,2818-RISCY-b-2-c2-u0.7-m3-p8-f1.npy,121,0
RISCY-b,2564-RISCY-b-1-c20-u0.85-m1-p8-f0.npy,2800-RISCY-b-2-c2-u0.7-m1-p6-f1.npy,182,4
RISCY-b,3649-RISCY-b-3-c5-u0.9-m2-p7-f0.npy,2034-RISCY-b-1-c2-u0.7-m3-p7-f0.npy,1014,0
RISCY-b,2473-RISCY-b-1-c5-u0.9-m2-p3-f1.npy,3227-RISCY-b-2-c20-u0.85-m2-p4-f0.npy,3899,89
RISCY-b,3297-RISCY-b-2-c20-u0.75-m3-p8-f1.npy,3568-RISCY-b-3-c5-u0.75-m1-p5-f0.npy,13,0
RISCY-b,2884-RISCY-b-2-c2-u0.85-m3-p2-f1.npy,2656-RISCY-b-1-c20-u0.8-m2-p7-f1.npy,387,116
RISCY-b,3539-RISCY-b-3-c2-u0.9-m3-p8-f1.npy,3227-RISCY-b-2-c20-u0.85-m2-p4-f0.npy,1051,89
RISCY-b,3637-RISCY-b-3-c5-u0.9-m1-p3-f0.npy,2067-RISCY-b-1-c2-u0.8-m1-p8-f0.npy,1766,0
RISCY-b,2661-RISCY-b-1-c20-u0.8-m3-p4-f1.npy,3834-RISCY-b-3-c20-u0.75-m2-p8-f1.npy,87,0
RISCY-b,3417-RISCY-b-3-c2-u0.9-m1-p7-f0.npy,2835-RISCY-b-2-c2-u0.75-m3-p1-f1.npy,2745,28
RISCY-b,2764-RISCY-b-2-c2-u0.85-m1-p3-f0.npy,3568-RISCY-b-3-c5-u0.75-m1-p5-f0.npy,136,0
RISCY-b,3067-RISCY-b-2-c5-u0.75-m2-p2-f1.npy,3202-RISCY-b-2-c20-u0.8-m1-p8-f0.npy,7,6
RISCY-b,2277-RISCY-b-1-c5-u0.75-m1-p3-f0.npy,2703-RISCY-b-2-c2-u0.7-m1-p3-f0.npy,130,4
RISCY-b,3620-RISCY-b-3-c5-u0.85-m2-p2-f0.npy,2937-RISCY-b-2-c5-u0.7-m3-p8-f0.npy,129,4
RISCY-b,2334-RISCY-b-1-c5-u0.85-m2-p7-f0.npy,2389-RISCY-b-1-c5-u0.7-m3-p6-f1.npy,116,97
RISCY-b,3773-RISCY-b-3-c5-u0.9-m3-p3-f1.npy,2871-RISCY-b-2-c2-u0.85-m1-p5-f1.npy,241,112
RISCY-b,2180-RISCY-b-1-c2-u0.8-m1-p1-f1.npy,2681-RISCY-b-1-c20-u0.85-m2-p8-f1.npy,365,221
RISCY-b,2315-RISCY-b-1-c5-u0.8-m3-p3-f0.npy,3701-RISCY-b-3-c5-u0.75-m3-p3-f1.npy,156,42
RISCY-b,2168-RISCY-b-1-c2-u0.75-m2-p5-f1.npy,3571-RISCY-b-3-c5-u0.75-m1-p8-f0.npy,32,0
RISCY-b,2585-RISCY-b-1-c20-u0.9-m2-p6-f0.npy,2592-RISCY-b-1-c20-u0.9-m3-p7-f0.npy,1069,775
RISCY-b,3309-RISCY-b-2-c20-u0.8-m2-p5-f1.npy,2141-RISCY-b-1-c2-u0.7-m2-p2-f1.npy,1,0
RISCY-b,2494-RISCY-b-1-c20-u0.7-m2-p1-f0.npy,2648-RISCY-b-1-c20-u0.8-m1-p7-f1.npy,40,25
RISCY-b,2069-RISCY-b-1-c2-u0.8-m2-p2-f0.npy,3484-RISCY-b-3-c2-u0.8-m3-p1-f1.npy,406,29
RISCY-b,2575-RISCY-b-1-c20-u0.9-m1-p3-f0.npy,3018-RISCY-b-2-c5-u0.9-m2-p1-f0.npy,3953,1977
RISCY-b,2912-RISCY-b-2-c2-u0.9-m3-p6-f1.npy,3832-RISCY-b-3-c20-u0.75-m2-p6-f1.npy,573,0
RISCY-b,2442-RISCY-b-1-c5-u0.85-m1-p3-f1.npy,2156-RISCY-b-1-c2-u0.75-m1-p1-f1.npy,1941,0
RISCY-b,3342-RISCY-b-2-c20-u0.9-m1-p4-f1.npy,2783-RISCY-b-2-c2-u0.9-m1-p5-f0.npy,2013,9
RISCY-b,2092-RISCY-b-1-c2-u0.85-m2-p1-f0.npy,2414-RISCY-b-1-c5-u0.75-m3-p7-f1.npy,132,34
RISCY-b,3631-RISCY-b-3-c5-u0.85-m3-p5-f0.npy,2738-RISCY-b-2-c2-u0.75-m2-p7-f0.npy,244,5
RISCY-b,3525-RISCY-b-3-c2-u0.9-m2-p2-f1.npy,2563-RISCY-b-1-c20-u0.85-m1-p7-f0.npy,256,170
RISCY-b,2628-RISCY-b-1-c20-u0.75-m2-p3-f1.npy,3855-RISCY-b-3-c20-u0.85-m1-p4-f1.npy,16,1
RISCY-b,2824-RISCY-b-2-c2-u0.75-m1-p6-f1.npy,2595-RISCY-b-1-c20-u0.7-m1-p2-f1.npy,7,1
RISCY-b,2726-RISCY-b-2-c2-u0.75-m1-p3-f0.npy,3181-RISCY-b-2-c20-u0.75-m2-p2-f0.npy,18,0
RISCY-b,2453-RISCY-b-1-c5-u0.85-m2-p6-f1.npy,2497-RISCY-b-1-c20-u0.7-m2-p4-f0.npy,165,49
RISCY-b,2569-RISCY-b-1-c20-u0.85-m2-p5-f0.npy,2831-RISCY-b-2-c2-u0.75-m2-p5-f1.npy,170,25
RISCY-b,3348-RISCY-b-2-c20-u0.9-m2-p2-f1.npy,3115-RISCY-b-2-c5-u0.85-m2-p3-f1.npy,1422,367
RISCY-b,3739-RISCY-b-3-c5-u0.85-m2-p1-f1.npy,2791-RISCY-b-2-c2-u0.9-m2-p5-f0.npy,87,9
RISCY-b,2687-RISCY-b-1-c20-u0.9-m1-p6-f1.npy,3192-RISCY-b-2-c20-u0.75-m3-p6-f0.npy,2498,0
RISCY-b,3268-RISCY-b-2-c20-u0.7-m3-p3-f1.npy,3479-RISCY-b-3-c2-u0.8-m2-p4-f1.npy,71,13
RISCY-b,2715-RISCY-b-2-c2-u0.7-m2-p7-f0.npy,3306-RISCY-b-2-c20-u0.8-m2-p2-f1.npy,17,8
RISCY-b,3502-RISCY-b-3-c2-u0.85-m2-p3-f1.npy,3802-RISCY-b-3-c20-u0.7-m1-p5-f1.npy,3,0
RISCY-b,3031-RISCY-b-2-c5-u0.9-m3-p6-f0.npy,2922-RISCY-b-2-c5-u0.7-m1-p8-f0.npy,237,0
RISCY-b,3196-RISCY-b-2-c20-u0.8-m1-p2-f0.npy,2921-RISCY-b-2-c5-u0.7-m1-p7-f0.npy,4,0
RISCY-b,2529-RISCY-b-1-c20-u0.75-m3-p4-f0.npy,3797-RISCY-b-3-c20-u0.85-m1-p7-f0.npy,159,0
RISCY-b,2355-RISCY-b-1-c5-u0.9-m2-p4-f0.npy,3117-RISCY-b-2-c5-u0.85-m2-p5-f1.npy,2483,133
RISCY-b,3632-RISCY-b-3-c5-u0.85-m3-p6-f0.npy,3311-RISCY-b-2-c20-u0.8-m2-p7-f1.npy,184,0
RISCY-b,3339-RISCY-b-2-c20-u0.9-m1-p1-f1.npy,3623-RISCY-b-3-c5-u0.85-m2-p5-f0.npy,2229,38
RISCY-b,3646-RISCY-b-3-c5-u0.9-m2-p4-f0.npy,2692-RISCY-b-1-c20-u0.9-m2-p5-f1.npy,3016,839
RISCY-b,3692-RISCY-b-3-c5-u0.75-m2-p2-f1.npy,3456-RISCY-b-3-c2-u0.75-m2-p5-f1.npy,7,0
RISCY-b,2170-RISCY-b-1-c2-u0.75-m2-p7-f1.npy,3057-RISCY-b-2-c5-u0.7-m3-p8-f1.npy,16,4
RISCY-b,3028-RISCY-b-2-c5-u0.9-m3-p3-f0.npy,2173-RISCY-b-1-c2-u0.75-m3-p2-f1.npy,1319,32
RISCY-b,3766-RISCY-b-3-c5-u0.9-m2-p4-f1.npy,2679-RISCY-b-1-c20-u0.85-m2-p6-f1.npy,2711,139
RISCY-b,2650-RISCY-b-1-c20-u0.8-m2-p1-f1.npy,2767-RISCY-b-2-c2-u0.85-m1-p6-f0.npy,133,88
RISCY-b,2059-RISCY-b-1-c2-u0.75-m3-p8-f0.npy,2504-RISCY-b-1-c20-u0.7-m3-p3-f0.npy,24,6
RISCY-b,2411-RISCY-b-1-c5-u0.75-m3-p4-f1.npy,2390-RISCY-b-1-c5-u0.7-m3-p7-f1.npy,75,26
RISCY-b,2220-RISCY-b-1-c2-u0.85-m3-p1-f1.npy,2063-RISCY-b-1-c2-u0.8-m1-p4-f0.npy,2224,310
RISCY-b,2053-RISCY-b-1-c2-u0.75-m3-p2-f0.npy,2984-RISCY-b-2-c5-u0.8-m3-p7-f0.npy,38,23
RISCY-b,3005-RISCY-b-2-c5-u0.85-m3-p4-f0.npy,2404-RISCY-b-1-c5-u0.75-m2-p5-f1.npy,205,91
RISCY-b,3248-RISCY-b-2-c20-u0.9-m2-p7-f0.npy,2721-RISCY-b-2-c2-u0.7-m3-p5-f0.npy,613,0
RISCY-b,3644-RISCY-b-3-c5-u0.9-m2-p2-f0.npy,2178-RISCY-b-1-c2-u0.75-m3-p7-f1.npy,1743,24
RISCY-b,2421-RISCY-b-1-c5-u0.8-m1-p6-f1.npy,3861-RISCY-b-3-c20-u0.85-m2-p2-f1.npy,2,0
RISCY-b,2312-RISCY-b-1-c5-u0.8-m2-p8-f0.npy,2798-RISCY-b-2-c2-u0.7-m1-p4-f1.npy,210,6
RISCY-b,2479-RISCY-b-1-c5-u0.9-m3-p1-f1.npy,3304-RISCY-b-2-c20-u0.8-m1-p8-f1.npy,2877,29
RISCY-b,3625-RISCY-b-3-c5-u0.85-m2-p7-f0.npy,2201-RISCY-b-1-c2-u0.8-m3-p6-f1.npy,116,100
RISCY-b,3464-RISCY-b-3-c2-u0.75-m3-p5-f1.npy,2943-RISCY-b-2-c5-u0.75-m1-p6-f0.npy,16,0
RISCY-b,2805-RISCY-b-2-c2-u0.7-m2-p3-f1.npy,3066-RISCY-b-2-c5-u0.75-m2-p1-f1.npy,90,19
RISCY-b,2434-RISCY-b-1-c5-u0.8-m3-p3-f1.npy,3197-RISCY-b-2-c20-u0.8-m1-p3-f0.npy,336,164
RISCY-b,3041-RISCY-b-2-c5-u0.7-m1-p8-f1.npy,3546-RISCY-b-3-c5-u0.7-m1-p7-f0.npy,2,0
RISCY-b,3543-RISCY-b-3-c5-u0.7-m1-p4-f0.npy,3686-RISCY-b-3-c5-u0.75-m1-p4-f1.npy,20,0
RISCY-b,2869-RISCY-b-2-c2-u0.85-m1-p3-f1.npy,3695-RISCY-b-3-c5-u0.75-m2-p5-f1.npy,349,7
RISCY-b,3742-RISCY-b-3-c5-u0.85-m2-p4-f1.npy,2549-RISCY-b-1-c20-u0.8-m3-p1-f0.npy,210,36
RISCY-b,3670-RISCY-b-3-c5-u0.7-m2-p4-f1.npy,3283-RISCY-b-2-c20-u0.75-m2-p2-f1.npy,32,0
RISCY-b,2558-RISCY-b-1-c20-u0.85-m1-p2-f0.npy,2956-RISCY-b-2-c5-u0.75-m3-p3-f0.npy,234,10
RISCY-b,3211-RISCY-b-2-c20-u0.8-m3-p3-f0.npy,3602-RISCY-b-3-c5-u0.8-m2-p8-f0.npy,39,20
RISCY-b,3759-RISCY-b-3-c5-u0.9-m1-p5-f1.npy,2389-RISCY-b-1-c5-u0.7-m3-p6-f1.npy,1617,97
RISCY-b,2127-RISCY-b-1-c2-u0.9-m3-p4-f0.npy,2029-RISCY-b-1-c2-u0.7-m3-p2-f0.npy,14649,0
RISCY-b,3807-RISCY-b-3-c20-u0.7-m2-p2-f1.npy,3623-RISCY-b-3-c5-u0.85-m2-p5-f0.npy,56,38
RISCY-b,2566-RISCY-b-1-c20-u0.85-m2-p2-f0.npy,2550-RISCY-b-1-c20-u0.8-m3-p2-f0.npy,234,86
RISCY-b,3737-RISCY-b-3-c5-u0.85-m1-p7-f1.npy,3031-RISCY-b-2-c5-u0.9-m3-p6-f0.npy,374,237
RISCY-b,3264-RISCY-b-2-c20-u0.7-m2-p7-f1.npy,3366-RISCY-b-3-c2-u0.7-m1-p5-f0.npy,7,0
RISCY-b,3043-RISCY-b-2-c5-u0.7-m2-p2-f1.npy,2156-RISCY-b-1-c2-u0.75-m1-p1-f1.npy,3,0
RISCY-b,2582-RISCY-b-1-c20-u0.9-m2-p3-f0.npy,3443-RISCY-b-3-c2-u0.7-m3-p8-f1.npy,3953,0
RISCY-b,2553-RISCY-b-1-c20-u0.8-m3-p5-f0.npy,2703-RISCY-b-2-c2-u0.7-m1-p3-f0.npy,36,4
RISCY-b,2486-RISCY-b-1-c5-u0.9-m3-p8-f1.npy,2253-RISCY-b-1-c5-u0.7-m1-p1-f0.npy,1936,0
RISCY-b,3655-RISCY-b-3-c5-u0.9-m3-p5-f0.npy,2185-RISCY-b-1-c2-u0.8-m1-p6-f1.npy,244,0
RISCY-b,2310-RISCY-b-1-c5-u0.8-m2-p6-f0.npy,2152-RISCY-b-1-c2-u0.7-m3-p5-f1.npy,166,0
RISCY-b,2122-RISCY-b-1-c2-u0.9-m2-p7-f0.npy,3749-RISCY-b-3-c5-u0.85-m3-p3-f1.npy,5961,320
RISCY-b,2479-RISCY-b-1-c5-u0.9-m3-p1-f1.npy,2927-RISCY-b-2-c5-u0.7-m2-p6-f0.npy,2877,7
RISCY-b,3404-RISCY-b-3-c2-u0.85-m1-p3-f0.npy,2277-RISCY-b-1-c5-u0.75-m1-p3-f0.npy,321,130
RISCY-b,2689-RISCY-b-1-c20-u0.9-m2-p1-f1.npy,2452-RISCY-b-1-c5-u0.85-m2-p5-f1.npy,2468,110
RISCY-b,3692-RISCY-b-3-c5-u0.75-m2-p2-f1.npy,2144-RISCY-b-1-c2-u0.7-m2-p5-f1.npy,7,0
RISCY-b,3536-RISCY-b-3-c2-u0.9-m3-p5-f1.npy,2495-RISCY-b-1-c20-u0.7-m2-p2-f0.npy,751,109
RISCY-b,3045-RISCY-b-2-c5-u0.7-m2-p4-f1.npy,3687-RISCY-b-3-c5-u0.75-m1-p5-f1.npy,4,0
RISCY-b,3719-RISCY-b-3-c5-u0.8-m2-p5-f1.npy,2880-RISCY-b-2-c2-u0.85-m2-p6-f1.npy,120,109
RISCY-b,3219-RISCY-b-2-c20-u0.85-m1-p4-f0.npy,2272-RISCY-b-1-c5-u0.7-m3-p6-f0.npy,89,45
RISCY-b,2565-RISCY-b-1-c20-u0.85-m2-p1-f0.npy,2749-RISCY-b-2-c2-u0.8-m1-p6-f0.npy,273,6
RISCY-b,3134-RISCY-b-2-c5-u0.9-m1-p6-f1.npy,3647-RISCY-b-3-c5-u0.9-m2-p5-f0.npy,679,566
RISCY-b,3730-RISCY-b-3-c5-u0.8-m3-p8-f1.npy,3037-RISCY-b-2-c5-u0.7-m1-p4-f1.npy,31,0
RISCY-b,3756-RISCY-b-3-c5-u0.9-m1-p2-f1.npy,3347-RISCY-b-2-c20-u0.9-m2-p1-f1.npy,2502,2229
RISCY-b,3648-RISCY-b-3-c5-u0.9-m2-p6-f0.npy,2640-RISCY-b-1-c20-u0.75-m3-p7-f1.npy,693,156
RISCY-b,2833-RISCY-b-2-c2-u0.75-m2-p7-f1.npy,3851-RISCY-b-3-c20-u0.8-m2-p8-f1.npy,14,0
RISCY-b,2130-RISCY-b-1-c2-u0.9-m3-p7-f0.npy,3084-RISCY-b-2-c5-u0.8-m1-p3-f1.npy,11134,304
RISCY-b,2084-RISCY-b-1-c2-u0.85-m1-p1-f0.npy,2941-RISCY-b-2-c5-u0.75-m1-p4-f0.npy,132,0
RISCY-b,3618-RISCY-b-3-c5-u0.85-m1-p8-f0.npy,3442-RISCY-b-3-c2-u0.7-m3-p7-f1.npy,73,0
RISCY-b,2108-RISCY-b-1-c2-u0.9-m1-p1-f0.npy,3116-RISCY-b-2-c5-u0.85-m2-p4-f1.npy,4952,442
RISCY-b,2999-RISCY-b-2-c5-u0.85-m2-p6-f0.npy,3795-RISCY-b-3-c20-u0.8-m1-p5-f0.npy,130,0
RISCY-b,3720-RISCY-b-3-c5-u0.8-m2-p6-f1.npy,3308-RISCY-b-2-c20-u0.8-m2-p4-f1.npy,25,5
RISCY-b,3011-RISCY-b-2-c5-u0.9-m1-p2-f0.npy,2385-RISCY-b-1-c5-u0.7-m3-p2-f1.npy,1222,129
RISCY-b,3009-RISCY-b-2-c5-u0.85-m3-p8-f0.npy,2520-RISCY-b-1-c20-u0.75-m2-p3-f0.npy,25,12
RISCY-b,3539-RISCY-b-3-c2-u0.9-m3-p8-f1.npy,2811-RISCY-b-2-c2-u0.7-m3-p1-f1.npy,1051,11
RISCY-b,3323-RISCY-b-2-c20-u0.85-m1-p6-f1.npy,2539-RISCY-b-1-c20-u0.8-m1-p6-f0.npy,12,0
RISCY-b,2100-RISCY-b-1-c2-u0.85-m3-p1-f0.npy,3019-RISCY-b-2-c5-u0.9-m2-p2-f0.npy,1679,1222
RISCY-b,2652-RISCY-b-1-c20-u0.8-m2-p3-f1.npy,2158-RISCY-b-1-c2-u0.75-m1-p3-f1.npy,116,82
RISCY-b,2245-RISCY-b-1-c2-u0.9-m3-p2-f1.npy,2419-RISCY-b-1-c5-u0.8-m1-p4-f1.npy,13010,111
RISCY-b,2063-RISCY-b-1-c2-u0.8-m1-p4-f0.npy,2031-RISCY-b-1-c2-u0.7-m3-p4-f0.npy,310,0
RISCY-b,3577-RISCY-b-3-c5-u0.75-m2-p6-f0.npy,3179-RISCY-b-2-c20-u0.75-m1-p8-f0.npy,14,0
RISCY-b,2355-RISCY-b-1-c5-u0.9-m2-p4-f0.npy,2095-RISCY-b-1-c2-u0.85-m2-p4-f0.npy,2483,141
RISCY-b,2097-RISCY-b-1-c2-u0.85-m2-p6-f0.npy,2923-RISCY-b-2-c5-u0.7-m2-p1-f0.npy,284,11
RISCY-b,3272-RISCY-b-2-c20-u0.7-m3-p7-f1.npy,2510-RISCY-b-1-c20-u0.75-m1-p1-f0.npy,98,75
RISCY-b,3121-RISCY-b-2-c5-u0.85-m3-p1-f1.npy,2822-RISCY-b-2-c2-u0.75-m1-p4-f1.npy,98,22
RISCY-b,3693-RISCY-b-3-c5-u0.75-m2-p3-f1.npy,2186-RISCY-b-1-c2-u0.8-m1-p7-f1.npy,14,0
RISCY-b,3139-RISCY-b-2-c5-u0.9-m2-p4-f1.npy,3618-RISCY-b-3-c5-u0.85-m1-p8-f0.npy,3464,73
RISCY-b,2198-RISCY-b-1-c2-u0.8-m3-p3-f1.npy,3443-RISCY-b-3-c2-u0.7-m3-p8-f1.npy,760,0
RISCY-b,3615-RISCY-b-3-c5-u0.85-m1-p5-f0.npy,2184-RISCY-b-1-c2-u0.8-m1-p5-f1.npy,30,0
RISCY-b,3815-RISCY-b-3-c20-u0.7-m3-p5-f1.npy,2423-RISCY-b-1-c5-u0.8-m1-p8-f1.npy,173,9
RISCY-b,3409-RISCY-b-3-c2-u0.85-m1-p8-f0.npy,2020-RISCY-b-1-c2-u0.7-m2-p1-f0.npy,29,0
RISCY-b,3109-RISCY-b-2-c5-u0.85-m1-p5-f1.npy,3618-RISCY-b-3-c5-u0.85-m1-p8-f0.npy,133,73
RISCY-b,3017-RISCY-b-2-c5-u0.9-m1-p8-f0.npy,2981-RISCY-b-2-c5-u0.8-m3-p4-f0.npy,1274,125
RISCY-b,2093-RISCY-b-1-c2-u0.85-m2-p2-f0.npy,2343-RISCY-b-1-c5-u0.85-m3-p8-f0.npy,238,12
RISCY-b,2306-RISCY-b-1-c5-u0.8-m2-p2-f0.npy,2596-RISCY-b-1-c20-u0.7-m1-p3-f1.npy,159,1
RISCY-b,2484-RISCY-b-1-c5-u0.9-m3-p6-f1.npy,3478-RISCY-b-3-c2-u0.8-m2-p3-f1.npy,1101,12
RISCY-b,3091-RISCY-b-2-c5-u0.8-m2-p2-f1.npy,2974-RISCY-b-2-c5-u0.8-m2-p5-f0.npy,30,27
RISCY-b,2286-RISCY-b-1-c5-u0.75-m2-p4-f0.npy,2293-RISCY-b-1-c5-u0.75-m3-p3-f0.npy,156,34
RISCY-b,3649-RISCY-b-3-c5-u0.9-m2-p7-f0.npy,3064-RISCY-b-2-c5-u0.75-m1-p7-f1.npy,1014,4
RISCY-b,3026-RISCY-b-2-c5-u0.9-m3-p1-f0.npy,3062-RISCY-b-2-c5-u0.75-m1-p5-f1.npy,1450,4
RISCY-b,2638-RISCY-b-1-c20-u0.75-m3-p5-f1.npy,2738-RISCY-b-2-c2-u0.75-m2-p7-f0.npy,131,5
RISCY-b,3268-RISCY-b-2-c20-u0.7-m3-p3-f1.npy,2295-RISCY-b-1-c5-u0.75-m3-p5-f0.npy,71,17
RISCY-b,3150-RISCY-b-2-c5-u0.9-m3-p7-f1.npy,2368-RISCY-b-1-c5-u0.7-m1-p1-f1.npy,843,0
RISCY-b,3409-RISCY-b-3-c2-u0.85-m1-p8-f0.npy,3187-RISCY-b-2-c20-u0.75-m2-p8-f0.npy,29,0
RISCY-b,2262-RISCY-b-1-c5-u0.7-m2-p4-f0.npy,3858-RISCY-b-3-c20-u0.85-m1-p7-f1.npy,93,0
RISCY-b,2449-RISCY-b-1-c5-u0.85-m2-p2-f1.npy,2204-RISCY-b-1-c2-u0.85-m1-p1-f1.npy,238,170
RISCY-b,3700-RISCY-b-3-c5-u0.75-m3-p2-f1.npy,2823-RISCY-b-2-c2-u0.75-m1-p5-f1.npy,73,0
RISCY-b,3318-RISCY-b-2-c20-u0.8-m3-p7-f1.npy,2519-RISCY-b-1-c20-u0.75-m2-p2-f0.npy,30,16
RISCY-b,2082-RISCY-b-1-c2-u0.8-m3-p7-f0.npy,2137-RISCY-b-1-c2-u0.7-m1-p6-f1.npy,159,0
RISCY-b,3875-RISCY-b-3-c20-u0.9-m2-p2-f1.npy,2084-RISCY-b-1-c2-u0.85-m1-p1-f0.npy,2193,132
RISCY-b,3700-RISCY-b-3-c5-u0.75-m3-p2-f1.npy,2976-RISCY-b-2-c5-u0.8-m2-p7-f0.npy,73,31
RISCY-b,3227-RISCY-b-2-c20-u0.85-m2-p4-f0.npy,3330-RISCY-b-2-c20-u0.85-m2-p7-f1.npy,89,81
RISCY-b,3002-RISCY-b-2-c5-u0.85-m3-p1-f0.npy,3624-RISCY-b-3-c5-u0.85-m2-p6-f0.npy,93,19
RISCY-b,3835-RISCY-b-3-c20-u0.75-m3-p5-f1.npy,3802-RISCY-b-3-c20-u0.7-m1-p5-f1.npy,12,0
RISCY-b,2263-RISCY-b-1-c5-u0.7-m2-p5-f0.npy,3593-RISCY-b-3-c5-u0.8-m1-p6-f0.npy,34,0
RISCY-b,2610-RISCY-b-1-c20-u0.7-m3-p1-f1.npy,2140-RISCY-b-1-c2-u0.7-m2-p1-f1.npy,4,0
RISCY-b,2470-RISCY-b-1-c5-u0.9-m1-p8-f1.npy,3386-RISCY-b-3-c2-u0.75-m2-p2-f0.npy,5713,0
RISCY-b,3331-RISCY-b-2-c20-u0.85-m2-p8-f1.npy,2368-RISCY-b-1-c5-u0.7-m1-p1-f1.npy,16,0
RISCY-b,3261-RISCY-b-2-c20-u0.7-m2-p4-f1.npy,2612-RISCY-b-1-c20-u0.7-m3-p3-f1.npy,17,12
RISCY-b,3629-RISCY-b-3-c5-u0.85-m3-p3-f0.npy,3209-RISCY-b-2-c20-u0.8-m2-p7-f0.npy,281,0
RISCY-b,3612-RISCY-b-3-c5-u0.85-m1-p2-f0.npy,3396-RISCY-b-3-c2-u0.8-m1-p5-f0.npy,142,0
RISCY-b,2868-RISCY-b-2-c2-u0.85-m1-p2-f1.npy,3799-RISCY-b-3-c20-u0.7-m1-p2-f1.npy,61,0
RISCY-b,3097-RISCY-b-2-c5-u0.8-m2-p8-f1.npy,3188-RISCY-b-2-c20-u0.75-m3-p1-f0.npy,26,13
RISCY-b,2689-RISCY-b-1-c20-u0.9-m2-p1-f1.npy,3368-RISCY-b-3-c2-u0.7-m1-p7-f0.npy,2468,0
RISCY-b,2320-RISCY-b-1-c5-u0.8-m3-p8-f0.npy,2044-RISCY-b-1-c2-u0.75-m2-p1-f0.npy,79,21
RISCY-b,3554-RISCY-b-3-c5-u0.7-m2-p7-f0.npy,2043-RISCY-b-1-c2-u0.75-m1-p8-f0.npy,35,0
RISCY-b,3094-RISCY-b-2-c5-u0.8-m2-p5-f1.npy,2800-RISCY-b-2-c2-u0.7-m1-p6-f1.npy,28,4
RISCY-b,3416-RISCY-b-3-c2-u0.9-m1-p6-f0.npy,2914-RISCY-b-2-c2-u0.9-m3-p8-f1.npy,5828,1050
RISCY-b,2171-RISCY-b-1-c2-u0.75-m2-p8-f1.npy,2134-RISCY-b-1-c2-u0.7-m1-p3-f1.npy,8,4
RISCY-b,2323-RISCY-b-1-c5-u0.85-m1-p3-f0.npy,3211-RISCY-b-2-c20-u0.8-m3-p3-f0.npy,1835,39
RISCY-b,3130-RISCY-b-2-c5-u0.9-m1-p2-f1.npy,2998-RISCY-b-2-c5-u0.85-m2-p5-f0.npy,1467,121
RISCY-b,2114-RISCY-b-1-c2-u0.9-m1-p7-f0.npy,3452-RISCY-b-3-c2-u0.75-m2-p1-f1.npy,5961,0
RISCY-b,2332-RISCY-b-1-c5-u0.85-m2-p5-f0.npy,2849-RISCY-b-2-c2-u0.8-m1-p7-f1.npy,20,0
RISCY-b,3748-RISCY-b-3-c5-u0.85-m3-p2-f1.npy,2962-RISCY-b-2-c5-u0.8-m1-p1-f0.npy,260,15
RISCY-b,3460-RISCY-b-3-c2-u0.75-m3-p1-f1.npy,2785-RISCY-b-2-c2-u0.9-m1-p7-f0.npy,48,21
RISCY-b,3417-RISCY-b-3-c2-u0.9-m1-p7-f0.npy,2437-RISCY-b-1-c5-u0.8-m3-p6-f1.npy,2745,36
